,Threshold,FP Rate,TP Rate,FAR,FRR,Accuracy
229,0.459,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
230,0.461,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
231,0.463,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
232,0.465,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
233,0.467,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
234,0.469,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
235,0.471,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
236,0.473,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
237,0.475,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
238,0.477,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
239,0.479,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
240,0.481,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
241,0.483,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
242,0.485,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
243,0.487,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
244,0.489,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
245,0.491,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
246,0.493,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
